68
41
4
229
16
2
8
163
106
8485
94
30
11
411
502
342
91
24
6
74
18
17315
255
35
309
169
177
4
35
1195
30
363
193
3
2
15
12
125
399
7
6
349
5
11
99
1377
10
169
35
71
8
3
37
16
90
71
47037
77
86
1
23
10
6
247
26
90
70
100
256
540
3491
6
16
288
181
19
24
271
73
16
50
34
471
77
17
89
19
201
38
129
41
41
16
16511
165
179
3
407
10
121
92
85
196
143
148
7
55
482
357
9
69
16
56
19
123
726
67
25
14
111
44
9
82
32
6871
77
274
200
16
28
1895
102
235
42
3
121
507
173
2
129
162
835
56
286
162
8
26
7518
9668
13
10
39
190
76
114
2
685
52
16
1311
8
1337
9
2474
86
49
779
125
143
50
76
73
145
2531
58
33
12
16316
13
14698
53
31856
425
506
13
185
52
68
17
478
22
12091
73
32
12
14
167
35
29176
440
120
19
19
39
64952
4
1316
36
23
3
269
14
198
107
7
65
114
691
19606
21
99
203
64
951
20
11
118
766
65
3
303
1161
1241
84
202
46
2516
1867
36
8
164
11
143
66
276
326
7042
3
85
90
98
215
148
3653
65
337
20
5166
39
60
378
288
4
41
8
7
37
2
359
9
109
9
546
1
17
23
223
17
4
2
188
404
315
214
360
44
42
116
29
108
48
2
34
1049
1
64
78
43
210
114
324
600
68
216
394
20
115
56
1538
11
22931
311
499
3
51
525
45
132
109
15
69
116
134
238
847
672
23
4852
1
37
132
286
67029
2
294
51
4
39
12
2
45
131
16
7
281
487
3
2
11
1020
16
2
2
275
73
174
2
260
4
11
50
182
601
6
6
68
525
762
254
673
721
29
32
14
67
87
81
28795
319
5
169
708
86
14
673
29
231
84
348
233
2
107
3
158
431
15
160
67
140
90
62
527
7498
4
403
217
1621
26
38
6388
169
15
125
10
99
89
71
103
66
2
11
13
2
12
437
4
37
14
32
265
547
33
305
348
53
81
156
142
16020
446
1
12907
48
1592
382
7
267
96
7475
8
1651
6
101
16234
24
440
112
23
156
1
5
17
316
2
9
8141
52166
17
5
43
20
446
86
25
174
12
29201
26
18
1
233
198
1500
36
33
396
325
12
127
126
113
4704
185
119
2520
55
384
74
2226
383
304
64
41
1141
93
1
54
498
6
42
110
41
5
10
632
10
2677
89
117
108
68
58
8
63
1259
127
379
111
9708
48
149
5976
93
354
5
10
21
473
61
40
176
63
151
2
2
2
177
67
257
117
1
58
168
126
1057
104
90599
37
37
2585
446
32999
17674
3
4803
43
176
17
61312
10813
8
67
28
4
4
75
234
73
121
39
3
33744
2926
7928
9
138
104
341
1048
29693
108
120
14
519
895
47
492
7
16
4
30
67
106
308
132
9
1559
1867
110
450
67980
5
3145
63
81
325
15
202
6
5
25
13
141
1
125
11
103
319
50
84
1479
2
32
181
162
232
2
19
419
116
2635
32
24
71
66
15
32
73
5
2
134
21
5196
338
220
62
2
72
3
150
16
249
45
103
118
31
4
184
1680
516
8
147
12
136
6
427
32
27
6
18
3
13
14
42
840
4
2
2493
416
471
332
154
2
1095
3
167
3
11
15
114
40
2
832
19
11354
47
95906
420
159
73
5
332
85
39
2
8
42
511
29
1192
110
175
775
121
33
40
43
128
269
3
44
75
280
24
307
7
111
9
14
228
2768
84
7
23739
5
65
518
99
148
29
38
242
24
2208
6
273
68
3
1
14893
16
4873
140
216
31
2
294
216
725
1576
173
38740
122
18243
27
24
39
97
2
12726
3984
30
138
12182
54
375
88
164
1065
170
39
590
127
33
1848
162
139
76
840
17
472
7
40
18
47
14
41
134
1483
4
31
46
768
7
49
20695
108907
276
455
205
5
10
2882
35
131
249
12
213
152
449
55
859
26
97
211
506
16
1859
13
50
570
65593
1149
239
5825
1510
3471
22633
41
11058
4
11179
30
4526
348
66
37
329
28
168
119
23
9
143
4238
22842
4
2368
39
1
751
44
76057
631
371
2814
471
289
19
246
2475
1942
22012
4050
1
42
3
165
13
1909
12
306
8231
37
35
533
29
11
3384
52309
2238
539
24
1515
1301
12082
24153
96
311
1450
8729
63
38
19350
797
39982
86
365
220
5
2463
35
9
32
3
4
1
3945
11434
734
37631
3
437
10
36
138
2323
4206
3358
645
10
34865
191
74
7
342
127
21913
29
603
106
239
740
18
723
4
175
4
3
11305
529
13
113
90
21
3032
37
201
77
62
1739
26
2
464
96
57
11
234
116
47
338
21
83
59
845
54
139
86
13
120
1
411
38
4
309
17
899
19945
33305
66
86
355
98
1599
229
231
9
113
79600
12567
50719
96
354
584
264
71
2574
4353
655
232
25
6671
30869
330
2112
27
233
18
69
170
5
6
108
45
173
21255
8
31
44
9
40
41
2
13
64
6
478
62
10
213
85
65
87
12
64858
36
116
13260
2733
61
18
84
5
189
21103
79
58
68
37
24
232
63
2310
29130
4
211
999
286
1735
181
120
2539008
