domain,Mi,apache,bsd,gpl,mit,prop,genfoss,missing,FOSS
results/maseno.ac.ke,30,0.866666666666667,0,0,0,0.1,0,0.0333333333333333,0.866666666666667
results/matci.ac.ma,14,0.714285714285714,0,0,0,0.0714285714285714,0,0.214285714285714,0.714285714285714
results/mbs.ac.uk,2250,0.716,0.0217777777777778,0.000888888888888889,0,0.247111111111111,0,0.0142222222222222,0.738666666666667
results/mccc.edu,26,0.653846153846154,0.0384615384615385,0,0,0.115384615384615,0,0.192307692307692,0.692307692307692
results/mcc.commnet.edu,9,0,0.777777777777778,0,0,0,0,0.222222222222222,0.777777777777778
results/mcckc.edu,17,0.0588235294117647,0.0588235294117647,0,0,0.411764705882353,0,0.470588235294118,0.117647058823529
results/mcmaster.ca,2336,0.433647260273973,0.165239726027397,0,0,0.104880136986301,0,0.296232876712329,0.59888698630137
results/mcst.edu.sa,16,0.6875,0,0,0,0,0,0.3125,0.6875
results/mdis.uz,10,0.3,0.4,0,0,0.3,0,0,0.7
results/mehmetakif.edu.tr,127,0.031496062992126,0.94488188976378,0,0,0.0236220472440945,0,0,0.976377952755906
results/meijo-u.ac.jp,67,0.925373134328358,0,0,0,0,0,0.0746268656716418,0.925373134328358
results/mendelu.cz,527,0.455407969639469,0.459203036053131,0.00189753320683112,0,0.0132827324478178,0,0.0702087286527514,0.916508538899431
results/mendocino.edu,19,0.210526315789474,0.421052631578947,0,0,0.263157894736842,0,0.105263157894737,0.631578947368421
results/menofia.edu.eg,6,0.166666666666667,0,0,0,0.666666666666667,0,0.166666666666667,0.166666666666667
results/meredith.edu,23,0.391304347826087,0.0434782608695652,0,0,0.347826086956522,0,0.217391304347826,0.434782608695652
results/mesi.ru,13,0.153846153846154,0.230769230769231,0,0,0.307692307692308,0,0.307692307692308,0.384615384615385
results/mgsubikaner.ac.in,4,0.25,0,0,0,0.5,0,0.25,0.25
results/mh-hannover.de,48,0.4375,0.375,0,0,0.104166666666667,0,0.0833333333333334,0.8125
results/mist.ac.bd,85,0.905882352941176,0.0117647058823529,0,0,0.0588235294117647,0,0.0235294117647059,0.917647058823529
results/mitchellcc.edu,20,0.2,0.1,0,0,0.5,0,0.2,0.3
results/miun.se,317,0.189274447949527,0.00946372239747634,0,0,0.287066246056782,0,0.514195583596215,0.198738170347003
results/mku.edu.tr,124,0.0161290322580645,0.145161290322581,0.0161290322580645,0,0.82258064516129,0,0,0.17741935483871
results/mlsu.ac.in,108,0.981481481481482,0,0,0,0,0,0.0185185185185185,0.981481481481482
results/mmu.ac.uk,7,0.571428571428571,0.142857142857143,0,0,0.285714285714286,0,0,0.714285714285714
results/mnnit.ac.in,15,0.4,0.266666666666667,0,0,0.133333333333333,0,0.2,0.666666666666667
results/mohawkcollege.ca,171,0.116959064327485,0.175438596491228,0,0,0.415204678362573,0,0.292397660818714,0.292397660818713
results/molloy.edu,32,0.3125,0.25,0,0,0.25,0,0.1875,0.5625
results/monroecc.edu,55,0.145454545454545,0.0727272727272727,0,0,0.363636363636364,0,0.418181818181818,0.218181818181818
results/montgomerycollege.edu,88,0.272727272727273,0.102272727272727,0,0,0.227272727272727,0,0.397727272727273,0.375
results/morainevalley.edu,132,0.0909090909090909,0.128787878787879,0,0,0.295454545454545,0,0.484848484848485,0.21969696969697
results/moreheadstate.edu,32,0.3125,0.125,0,0,0.28125,0,0.28125,0.4375
results/most.gov.mm,28,0,0,0,0,0.0357142857142857,0,0.964285714285714,0
results/mountsaintvincent.edu,13,0.307692307692308,0.307692307692308,0,0,0.0769230769230769,0,0.307692307692308,0.615384615384615
results/mpc.edu,57,0,0.0175438596491228,0,0,0.175438596491228,0,0.807017543859649,0.0175438596491228
results/mru.ac.ug,40,0.925,0,0,0,0,0,0.075,0.925
results/mshdiau.ac.ir,217,0.599078341013825,0.0184331797235023,0,0,0.359447004608295,0,0.0230414746543779,0.617511520737327
results/msuac.edu.mn,46,0.782608695652174,0,0,0,0.0434782608695652,0,0.173913043478261,0.782608695652174
results/msubillings.edu,37,0.135135135135135,0.0540540540540541,0,0,0.594594594594595,0,0.216216216216216,0.189189189189189
results/msu.mogilev.by,41,0,1,0,0,0,0,0,1
results/mtc.edu.eg,1,0,0,0,0,1,0,0,0
results/musashino-music.ac.jp,5,0.8,0.2,0,0,0,0,0,1
results/muscatcollege.edu.om,7,0.285714285714286,0,0,0,0.428571428571429,0,0.285714285714286,0.285714285714286
results/muskingum.edu,10,0.5,0.3,0,0,0.1,0,0.1,0.8
results/must.ac.ug,70,0.828571428571429,0,0,0,0,0,0.171428571428571,0.828571428571429
results/mvcc.edu,27,0.185185185185185,0.111111111111111,0,0,0.222222222222222,0,0.481481481481482,0.296296296296296
results/mwcc.edu,56,0.142857142857143,0.214285714285714,0,0,0.214285714285714,0,0.428571428571429,0.357142857142857
results/nagasakipu.ac.jp,0,NA,NA,NA,NA,NA,NA,NA,NA
results/nahrainuniv.edu.iq,58,0.844827586206897,0,0,0,0.0862068965517241,0,0.0689655172413792,0.844827586206897
results/narotama.ac.id,224,0.0133928571428571,0.0892857142857143,0,0,0.366071428571429,0,0.53125,0.102678571428571
results/nbu.ac.jp,27,0.777777777777778,0.222222222222222,0,0,0,0,0,1
results/nccu.edu,93,0.0537634408602151,0.172043010752688,0,0,0.290322580645161,0,0.483870967741935,0.225806451612903
results/ncirl.ie,33,0.212121212121212,0.0303030303030303,0,0,0.515151515151515,0,0.242424242424242,0.242424242424242
results/ncnu.edu.tw,576,0.296875,0.255208333333333,0,0,0.375,0,0.0729166666666667,0.552083333333333
results/ncuindia.edu,21,0.666666666666667,0.0952380952380952,0,0,0.0476190476190476,0,0.19047619047619,0.761904761904762
results/ndpi.uz,111,0,0.981981981981982,0,0,0,0,0.0180180180180181,0.981981981981982
results/neu.edu,2081,0.382508409418549,0.0619894281595387,0,0,0.10187409899087,0,0.453628063431043,0.444497837578087
results/neu.edu.ph,70,0.942857142857143,0.0285714285714286,0,0,0,0,0.0285714285714286,0.971428571428571
results/neu.edu.tr,248,0.165322580645161,0.762096774193548,0,0,0.0725806451612903,0,0,0.92741935483871
results/nha-bg.org,10,0.7,0,0,0,0,0,0.3,0.7
results/nhu.edu.tw,1,1,0,0,0,0,0,0,1
results/niagaracc.suny.edu,7,0.285714285714286,0.428571428571429,0,0,0.285714285714286,0,0,0.714285714285714
results/nicc.edu,16,0.1875,0.1875,0,0,0.5,0,0.125,0.375
results/nic.edu,47,0.170212765957447,0.0212765957446809,0,0,0.702127659574468,0,0.106382978723404,0.191489361702128
results/nih.no,11,0.181818181818182,0,0.181818181818182,0,0.454545454545455,0.181818181818182,0.181818181818182,0.363636363636364
results/nitc.ac.in,67,0.552238805970149,0.328358208955224,0,0,0.0298507462686567,0,0.0895522388059701,0.880597014925373
results/nitpy.ac.in,2,1,0,0,0,0,0,0,1
results/niu.org.uk,2,0,0,0,0,0,0,1,0
results/njnu.edu.cn,102,0.147058823529412,0.0686274509803922,0,0,0.0686274509803922,0,0.715686274509804,0.215686274509804
results/njtu.edu.cn,41,0.195121951219512,0.48780487804878,0,0,0,0,0.317073170731707,0.682926829268293
results/njupt.edu.cn,157,0.0764331210191083,0.834394904458599,0,0,0.0382165605095541,0,0.0509554140127388,0.910828025477707
results/nlc.bc.ca,11,0.181818181818182,0.0909090909090909,0,0,0.545454545454545,0,0.181818181818182,0.272727272727273
results/nny.edu.tr,48,0.708333333333333,0,0,0,0.291666666666667,0,0,0.708333333333333
results/northeast.edu,26,0.0384615384615385,0.0769230769230769,0,0,0.0769230769230769,0,0.807692307692308,0.115384615384615
results/northshore.edu,28,0.392857142857143,0.0714285714285714,0,0,0.214285714285714,0,0.321428571428571,0.464285714285714
results/northwestern.edu,477,0.356394129979036,0.10062893081761,0,0,0.169811320754717,0,0.373165618448637,0.457023060796646
results/np.edu,20,0.15,0.25,0,0,0.3,0,0.3,0.4
results/ntb.ch,70,0.885714285714286,0.0285714285714286,0,0,0.0714285714285714,0,0.0142857142857143,0.914285714285714
results/ntc.edu,31,0.0967741935483871,0.161290322580645,0,0,0.516129032258065,0,0.225806451612903,0.258064516129032
results/ntnu.no,3,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.666666666666667
results/ntua.gr,1008,0.701388888888889,0.12797619047619,0,0,0.066468253968254,0,0.104166666666667,0.829365079365079
results/nyit.edu,117,0.487179487179487,0.0427350427350427,0,0,0.11965811965812,0,0.35042735042735,0.52991452991453
results/nyuad.nyu.edu,18,0.833333333333333,0.0555555555555556,0,0,0,0,0.111111111111111,0.888888888888889
results/ocad.ca,36,0.0833333333333333,0.194444444444444,0,0,0.0833333333333333,0,0.638888888888889,0.277777777777778
results/oit.ac.jp,31,0.387096774193548,0.193548387096774,0,0,0.0967741935483871,0,0.32258064516129,0.580645161290323
results/oita-u.ac.jp,122,0.401639344262295,0.483606557377049,0,0,0.0737704918032787,0,0.0409836065573771,0.885245901639344
results/okiu.ac.jp,25,0.32,0.64,0,0,0,0,0.04,0.96
results/olympia.edu.my,11,0,0.181818181818182,0,0,0.818181818181818,0,0,0.181818181818182
results/oradeauniversity.com,3,0,1,0,0,0,0,0,1
results/orun.ru,3,0.666666666666667,0.333333333333333,0,0,0,0,0,1
results/osaka-ue.ac.jp,14,0.785714285714286,0.0714285714285714,0,0,0,0,0.142857142857143,0.857142857142857
results/osmaniye.edu.tr,158,0.930379746835443,0.0443037974683544,0,0,0.0189873417721519,0,0.00632911392405067,0.974683544303797
results/otani.ac.jp,39,0.743589743589744,0.0256410256410256,0,0,0.128205128205128,0,0.102564102564103,0.769230769230769
results/ou.edu.vn,94,0.0425531914893617,0.0531914893617021,0,0,0.851063829787234,0,0.0531914893617021,0.0957446808510638
results/ovidunivconstanta-edu.org,1,0,1,0,0,0,0,0,1
results/oxy.edu,67,0.0895522388059701,0.134328358208955,0,0,0.582089552238806,0,0.194029850746269,0.223880597014925
results/pacificu.edu,63,0.698412698412698,0.0952380952380952,0,0,0.158730158730159,0,0.0476190476190477,0.793650793650794
results/pa.edu.az,8,0.375,0.25,0,0,0,0,0.375,0.625
results/palmbeachstate.edu,41,0.146341463414634,0.0731707317073171,0,0,0.609756097560976,0,0.170731707317073,0.219512195121951
results/pau.edu,53,0.886792452830189,0,0,0,0,0,0.113207547169811,0.886792452830189
results/pcc.edu,98,0.173469387755102,0.0102040816326531,0,0,0.0816326530612245,0,0.73469387755102,0.183673469387755
results/pcz.czest.pl,103,0.689320388349515,0.262135922330097,0,0,0.0388349514563107,0,0.00970873786407767,0.951456310679612
results/pdx.edu,500,0.64,0.098,0,0,0.086,0,0.176,0.738
results/perdanauniversity.edu.my,22,0.545454545454545,0.272727272727273,0,0,0.181818181818182,0,0,0.818181818181818
results/pgu.ac.ir,82,0.353658536585366,0.182926829268293,0,0,0.426829268292683,0,0.0365853658536586,0.536585365853659
results/ph-erfurt.de,2,0,1,0,0,0,0,0,1
results/ph-gmuend.de,51,0.96078431372549,0,0,0,0.0392156862745098,0,0,0.96078431372549
results/phoenix.edu,227,0.127753303964758,0.0572687224669604,0,0,0.0616740088105727,0,0.753303964757709,0.185022026431718
results/phsz.ch,33,0.727272727272727,0.0303030303030303,0,0,0.242424242424242,0,0,0.757575757575758
results/pjwstk.edu.pl,225,0.675555555555556,0.04,0,0,0.244444444444444,0,0.04,0.715555555555556
results/plm.edu.ph,6,0.5,0,0,0,0.5,0,0,0.5
results/pmm.edu.my,1,1,0,0,0,0,0,0,1
results/polak.edu.lv,0,NA,NA,NA,NA,NA,NA,NA,NA
results/polisas.edu.my,20,0.9,0,0,0,0.05,0,0.0499999999999999,0.9
results/polytech-lille.fr,35,0.0857142857142857,0.914285714285714,0,0,0,0,0,1
results/ppcc.edu,31,0.032258064516129,0.161290322580645,0,0,0.225806451612903,0,0.580645161290323,0.193548387096774
results/pratt.edu,120,0.808333333333333,0.0166666666666667,0,0,0.025,0,0.15,0.825
results/principia.edu,16,0.5,0,0,0,0.1875,0,0.3125,0.5
results/privrednaakademija.edu.rs,3,0,0,0,0,0.666666666666667,0,0.333333333333333,0
results/prz.rzeszow.pl,62,0.870967741935484,0.032258064516129,0,0,0.0806451612903226,0,0.0161290322580645,0.903225806451613
results/psu.ac.th,1117,0.564010743061773,0.0787824529991047,0,0,0.305282005371531,0,0.0519247985675918,0.642793196060877
results/puce.edu.ec,40,0.5,0.325,0,0,0.1,0,0.075,0.825
results/pucminas.br,126,0.746031746031746,0.0476190476190476,0,0,0.142857142857143,0,0.0634920634920635,0.793650793650794
results/purdue.edu,559,0.338103756708408,0.0769230769230769,0,0,0.175313059033989,0,0.409660107334526,0.415026833631485
results/pust.urbe.it,1,1,0,0,0,0,0,0,1
results/puv.fi,50,0.8,0.04,0,0,0.04,0,0.12,0.84
results/pzhu.edu.cn,21,0.19047619047619,0.0476190476190476,0,0,0.428571428571429,0,0.333333333333333,0.238095238095238
results/qou.edu,54,0,0.277777777777778,0,0,0.703703703703704,0,0.0185185185185185,0.277777777777778
results/qust.edu.cn,218,0.00917431192660551,0.00917431192660551,0,0,0,0,0.981651376146789,0.018348623853211
results/rabindrabharatiuniversity.net,0,NA,NA,NA,NA,NA,NA,NA,NA
results/ramapo.edu,77,0.714285714285714,0.012987012987013,0,0,0.103896103896104,0,0.168831168831169,0.727272727272727
results/ranchiuniversity.org.in,2,0,0,0,0,1,0,0,0
results/raubikaner.org,4,0,0,0,0,0.75,0,0.25,0
results/rcc.mass.edu,7,0.428571428571429,0.142857142857143,0,0,0.285714285714286,0,0.142857142857143,0.571428571428571
results/rct.edu.sa,5,0,0.6,0,0,0,0,0.4,0.6
results/reitaku-u.ac.jp,23,0.956521739130435,0,0,0,0,0,0.0434782608695652,0.956521739130435
results/rhbnc.ac.uk,24,0.666666666666667,0,0,0,0.333333333333333,0,0,0.666666666666667
results/richlandcollege.edu,6,0,0.333333333333333,0,0,0.5,0,0.166666666666667,0.333333333333333
results/richland.edu,19,0.526315789473684,0.105263157894737,0,0,0.263157894736842,0,0.105263157894737,0.631578947368421
results/riphah.edu.pk,85,0.0117647058823529,0.0235294117647059,0,0,0.588235294117647,0,0.376470588235294,0.0352941176470588
results/ripon.edu,11,0.0909090909090909,0,0,0,0.909090909090909,0,0,0.0909090909090909
results/ris.ac.jp,27,0.777777777777778,0.037037037037037,0,0,0.148148148148148,0,0.037037037037037,0.814814814814815
results/ritsumei.ac.jp,216,0.486111111111111,0.25462962962963,0,0,0.0694444444444444,0,0.189814814814815,0.740740740740741
results/rmcc.edu,2,0,1,0,0,0,0,0,1
results/rose.edu,77,0.038961038961039,0.0909090909090909,0,0,0.285714285714286,0,0.584415584415584,0.12987012987013
results/rossu.edu,49,0.285714285714286,0.326530612244898,0,0,0.163265306122449,0,0.224489795918367,0.612244897959184
results/royalholloway.ac.uk,53,0.622641509433962,0.0377358490566038,0,0,0.226415094339623,0,0.113207547169811,0.660377358490566
results/rsmu.da.ru,2,1,0,0,0,0,0,0,1
results/rub.edu.bt,13,0.692307692307692,0.230769230769231,0,0,0,0,0.0769230769230769,0.923076923076923
results/ruc.edu.cn,289,0.0207612456747405,0.0103806228373702,0,0,0.00346020761245675,0,0.965397923875433,0.0311418685121107
results/rums.ac.ir,90,0.111111111111111,0.0111111111111111,0,0,0.822222222222222,0,0.0555555555555556,0.122222222222222
results/ryerson.ca,614,0.198697068403909,0.0309446254071661,0,0,0.0749185667752443,0,0.695439739413681,0.229641693811075
results/sacrocuore.org,30,0,0,0,0,0.8,0,0.2,0
results/sadra.ac.ir,21,0.571428571428571,0,0,0,0.142857142857143,0,0.285714285714286,0.571428571428571
results/saito.edu.my,112,0.875,0,0,0,0.0714285714285714,0,0.0535714285714286,0.875
results/sakushin-u.ac.jp,11,0.909090909090909,0,0,0,0.0909090909090909,0,0,0.909090909090909
results/salemcc.edu,18,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333
results/sandau.edu.cn,96,0.0416666666666667,0.854166666666667,0,0,0.0208333333333333,0,0.0833333333333334,0.895833333333333
results/sapanet.ru,10,0,1,0,0,0,0,0,1
results/sau.edu,42,0.142857142857143,0.19047619047619,0,0,0.142857142857143,0,0.523809523809524,0.333333333333333
results/saxion.edu,4,0.5,0,0,0,0,0,0.5,0.5
results/sbg.ac.at,689,0.645863570391872,0.0638606676342525,0,0,0.142235123367199,0,0.148040638606676,0.709724238026125
results/scad.edu,417,0.270983213429257,0.182254196642686,0,0,0.0431654676258993,0,0.503597122302158,0.453237410071942
results/scau.edu.cn,244,0.688524590163934,0.131147540983607,0,0,0.0327868852459016,0,0.147540983606557,0.819672131147541
results/schillerparis.com,4,0,1,0,0,0,0,0,1
results/sctech.edu,62,0.258064516129032,0.161290322580645,0,0,0.451612903225806,0,0.129032258064516,0.419354838709677
results/sct.edu,0,NA,NA,NA,NA,NA,NA,NA,NA
results/scu.ac.ir,143,0.622377622377622,0.0699300699300699,0,0,0.265734265734266,0,0.041958041958042,0.692307692307692
results/sdmesa.edu,28,0.0714285714285714,0,0,0,0.642857142857143,0,0.285714285714286,0.0714285714285714
results/sdut.edu.cn,277,0.606498194945848,0.32129963898917,0,0,0.0288808664259928,0,0.0433212996389892,0.927797833935018
results/seeu.edu.mk,34,0.705882352941177,0,0,0,0.235294117647059,0,0.0588235294117647,0.705882352941177
results/semgu.kz,213,0.812206572769953,0,0,0,0.028169014084507,0,0.15962441314554,0.812206572769953
results/sendaidaigaku.jp,8,1,0,0,0,0,0,0,1
results/senshu-u.ac.jp,92,0.717391304347826,0.152173913043478,0,0,0.0434782608695652,0,0.0869565217391305,0.869565217391304
results/seu.edu.cn,261,0.302681992337165,0.187739463601533,0,0,0.0766283524904215,0,0.432950191570881,0.490421455938697
results/sewanee.edu,462,0.558441558441558,0.0216450216450216,0,0,0.0346320346320346,0,0.385281385281385,0.58008658008658
results/sfa.ba,28,0,0.5,0,0,0,0,0.5,0.5
results/sgu.ac.jp,52,0.615384615384615,0.230769230769231,0,0,0.0384615384615385,0,0.115384615384615,0.846153846153846
results/sgu.ac.kr,10,1,0,0,0,0,0,0,1
results/shahroodut.ac.ir,168,0.458333333333333,0.375,0,0,0.119047619047619,0,0.0476190476190477,0.833333333333333
results/shannoncollege.com,6,1,0,0,0,0,0,0,1
results/sheridancollege.ca,359,0.356545961002786,0.0417827298050139,0,0,0.540389972144847,0,0.0612813370473538,0.398328690807799
results/shokei-gakuen.ac.jp,14,0.857142857142857,0,0,0,0.142857142857143,0,0,0.857142857142857
results/shuchiin.ac.jp,8,0.5,0,0,0,0.5,0,0,0.5
results/sil.edu.pe,11,0.363636363636364,0,0,0,0.272727272727273,0,0.363636363636364,0.363636363636364
results/siu.ac.jp,20,0.7,0,0,0,0.3,0,0,0.7
results/siu.edu.bd,4,1,0,0,0,0,0,0,1
results/sjrstate.edu,40,0.3,0.2,0,0,0.25,0,0.25,0.5
results/skidmore.edu,1228,0.618892508143323,0.0228013029315961,0,0,0.0407166123778502,0,0.317589576547231,0.641693811074919
results/skylineuniversity.com,0,NA,NA,NA,NA,NA,NA,NA,NA
results/sliate.net,4,0,0,0,0,0,0,1,0
results/snu.edu,112,0.517857142857143,0,0,0,0.428571428571429,0,0.0535714285714286,0.517857142857143
results/soas.ac.uk,298,0.174496644295302,0.308724832214765,0,0,0.375838926174497,0,0.140939597315436,0.483221476510067
results/sohag-univ.edu.eg,103,0.854368932038835,0,0,0,0.116504854368932,0,0.029126213592233,0.854368932038835
results/soken.ac.jp,71,0.47887323943662,0.140845070422535,0,0,0.028169014084507,0,0.352112676056338,0.619718309859155
results/sothebysinstitutelondon.com,4,0,0,0,0,0,0,1,0
results/sou.edu,278,0.244604316546763,0.0431654676258993,0,0,0.136690647482014,0,0.575539568345324,0.287769784172662
results/southasianuniversity.org,4,1,0,0,0,0,0,0,1
results/southeast.edu,86,0.0930232558139535,0.0465116279069767,0,0,0.13953488372093,0,0.720930232558139,0.13953488372093
results/spbgau.spb.ru,8,0,0.75,0,0,0,0,0.25,0.75
results/spbtei.ru,22,0,1,0,0,0,0,0,1
results/spu.ac.jp,8,1,0,0,0,0,0,0,1
results/src.edu,18,0,0,0,0,0.777777777777778,0,0.222222222222222,0
results/ssau.ru,418,0.794258373205742,0.15311004784689,0,0,0.0143540669856459,0,0.0382775119617225,0.947368421052632
results/staffs.ac.uk,322,0.0496894409937888,0.267080745341615,0.0186335403726708,0,0.422360248447205,0.0124223602484472,0.242236024844721,0.335403726708075
results/stamforduniversity.edu.bd,82,0.926829268292683,0,0,0,0,0,0.073170731707317,0.926829268292683
results/stanford.edu,1409,0.546486870120653,0.181689141234918,0.0007097232079489,0,0.0503903477643719,0,0.220723917672108,0.72888573456352
results/stcc.edu,32,0.34375,0.09375,0,0,0.4375,0,0.125,0.4375
results/stmartin.edu,33,0.0606060606060606,0.0303030303030303,0,0,0.878787878787879,0,0.0303030303030303,0.0909090909090909
results/stmarys.ca,751,0.761651131824234,0.0559254327563249,0,0,0.126498002663116,0,0.0559254327563249,0.817576564580559
results/stmu.org,4,0,0,0,0,0,0,1,0
results/stockton.edu,92,0.119565217391304,0.347826086956522,0,0,0.326086956521739,0,0.206521739130435,0.467391304347826
results/stratford.edu,34,0.264705882352941,0.147058823529412,0,0,0.411764705882353,0,0.176470588235294,0.411764705882353
results/su.edu.sa,9,0.333333333333333,0,0,0,0.555555555555556,0,0.111111111111111,0.333333333333333
results/suffolk.edu,76,0.513157894736842,0.0921052631578947,0,0,0.184210526315789,0,0.210526315789474,0.605263157894737
results/suh-edu.com,19,0,1,0,0,0,0,0,1
results/sun.ac.za,365,0.413698630136986,0.257534246575342,0,0,0.172602739726027,0,0.156164383561644,0.671232876712329
results/sungkyul.ac.kr,15,0.4,0.266666666666667,0,0,0.0666666666666667,0,0.266666666666667,0.666666666666667
results/sunyocc.edu,48,0.166666666666667,0.145833333333333,0,0,0.645833333333333,0,0.0416666666666666,0.3125
results/supsi.ch,318,0.69811320754717,0.050314465408805,0,0,0.0377358490566038,0,0.213836477987421,0.748427672955975
results/surry.edu,27,0.037037037037037,0.259259259259259,0,0,0.555555555555556,0,0.148148148148148,0.296296296296296
results/surugadai.ac.jp,9,0.666666666666667,0.111111111111111,0,0,0.111111111111111,0,0.111111111111111,0.777777777777778
results/susla.edu,14,0.0714285714285714,0.428571428571429,0,0,0.428571428571429,0,0.0714285714285715,0.5
results/sust.edu,18,0.777777777777778,0.111111111111111,0,0,0,0,0.111111111111111,0.888888888888889
results/suwon.ac.kr,65,0.8,0.0307692307692308,0,0,0.0615384615384615,0,0.107692307692308,0.830769230769231
results/swtc.edu,13,0.230769230769231,0.0769230769230769,0,0,0.384615384615385,0,0.307692307692308,0.307692307692308
results/swu.edu.ph,8,0.125,0,0,0,0,0,0.875,0.125
results/sxu.edu.cn,56,0.910714285714286,0.0535714285714286,0,0,0.0178571428571429,0,0.0178571428571429,0.964285714285714
results/szu.edu.af,4,0,0.5,0,0,0.5,0,0,0.5
results/szu.edu.cn,165,0,0.0242424242424242,0,0,0.0121212121212121,0,0.963636363636364,0.0242424242424242
results/taftcollege.edu,57,0.473684210526316,0.0350877192982456,0,0,0.315789473684211,0,0.175438596491228,0.508771929824561
results/taj.edu.my,6,0,0.333333333333333,0,0,0,0,0.666666666666667,0.333333333333333
results/takara-univ.ac.jp,4,0.5,0,0,0,0.5,0,0,0.5
results/tamabi.ac.jp,82,0.853658536585366,0.0487804878048781,0,0,0.0975609756097561,0,0,0.902439024390244
results/tamucc.edu,1728,0.486111111111111,0.0115740740740741,0,0,0.0289351851851852,0,0.47337962962963,0.497685185185185
results/tarc.edu.my,102,0.0392156862745098,0.0392156862745098,0,0,0,0,0.92156862745098,0.0784313725490196
results/tcu.edu,1982,0.133198789101917,0.427850655903128,0,0,0.142280524722503,0,0.296670030272452,0.561049445005045
results/tecbc.mx,6,1,0,0,0,0,0,0,1
results/teikal.gr,88,0.795454545454545,0.0227272727272727,0,0,0.113636363636364,0,0.0681818181818182,0.818181818181818
results/teikav.edu.gr,118,0.796610169491525,0.0338983050847458,0,0,0.144067796610169,0,0.0254237288135594,0.830508474576271
results/teiser.gr,122,0.163934426229508,0,0,0,0.819672131147541,0,0.0163934426229508,0.163934426229508
results/teiwest.gr,162,0.925925925925926,0.0123456790123457,0,0,0.0617283950617284,0,0,0.938271604938272
results/tezu.ernet.in,28,1,0,0,0,0,0,0,1
results/tfu.ac.jp,19,0.947368421052632,0,0,0,0,0,0.0526315789473685,0.947368421052632
results/th-brandenburg.de,292,0.315068493150685,0.664383561643836,0,0,0.00684931506849315,0,0.0136986301369864,0.97945205479452
results/thh-friedensau.de,25,0.16,0.52,0,0,0.32,0,0,0.68
results/thu.edu.tw,1086,0.702578268876611,0.148250460405157,0,0,0.0791896869244936,0,0.0699815837937384,0.850828729281768
results/tilburguniversity.nl,4,1,0,0,0,0,0,0,1
results/tiss.edu,367,0.711171662125341,0.26158038147139,0,0,0,0,0.0272479564032698,0.97275204359673
results/tncc.edu,48,0,0.75,0,0,0.0416666666666667,0,0.208333333333333,0.75
results/tohoku.ac.jp,2525,0.76,0.121584158415842,0.00158415841584158,0.000792079207920792,0.019009900990099,0,0.097029702970297,0.883960396039604
results/tokushima-u.ac.jp,415,0.787951807228916,0.101204819277108,0,0,0.036144578313253,0,0.0746987951807229,0.889156626506024
results/toledo.br,96,0.770833333333333,0.0208333333333333,0,0,0,0,0.208333333333333,0.791666666666667
results/toyoeiwa.ac.jp,12,0.5,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,0.666666666666667
results/tpmcollege.edu.my,4,0,0,0,0,1,0,0,0
results/trinitydc.edu,50,0.24,0.12,0,0,0.44,0,0.2,0.36
results/truni.sk,170,0.823529411764706,0.0470588235294118,0,0,0.105882352941176,0,0.0235294117647059,0.870588235294118
results/tspu.edu.ru,388,0.0618556701030928,0.938144329896907,0,0,0,0,0,1
results/tuad.ac.jp,44,0.954545454545455,0.0454545454545455,0,0,0,0,0,1
results/tuaf.edu.vn,66,0.0909090909090909,0.0606060606060606,0,0,0.848484848484849,0,0,0.151515151515152
results/tu-darmstadt.de,1786,0.689809630459127,0.251959686450168,0.00167973124300112,0.000559910414333707,0.0246360582306831,0,0.0313549832026875,0.944008958566629
results/tufs.ac.jp,53,0.849056603773585,0.0754716981132075,0,0,0.0188679245283019,0,0.0566037735849056,0.924528301886792
results/tuke.sk,643,0.752721617418352,0.150855365474339,0,0,0.0668740279937792,0,0.0295489891135303,0.903576982892691
results/tukkk.fi,2,1,0,0,0,0,0,0,1
results/tum.ac.ke,17,0.882352941176471,0.0588235294117647,0,0,0,0,0.0588235294117647,0.941176470588235
results/tup.km.ua,9,0,1,0,0,0,0,0,1
results/tusculum.edu,48,0.8125,0.0208333333333333,0,0,0.145833333333333,0,0.0208333333333334,0.833333333333333
results/tusom.org,2,0,1,0,0,0,0,0,1
results/tut.fi,142,0.795774647887324,0.154929577464789,0,0,0.00704225352112676,0,0.0422535211267605,0.950704225352113
results/tuzvo.sk,114,0.140350877192982,0.754385964912281,0,0,0.0789473684210526,0,0.0263157894736842,0.894736842105263
results/uaa.edu.py,19,0.894736842105263,0,0,0,0.105263157894737,0,0,0.894736842105263
results/uaar.edu.pk,39,0.205128205128205,0,0,0,0.641025641025641,0,0.153846153846154,0.205128205128205
results/uab.edu,752,0.418882978723404,0.0877659574468085,0,0,0.295212765957447,0,0.19813829787234,0.506648936170213
results/uab.edu.bo,15,0.933333333333333,0,0,0,0.0666666666666667,0,0,0.933333333333333
results/uacj.mx,80,0.375,0,0,0,0.2,0,0.425,0.375
results/uacm.edu.mx,39,0.717948717948718,0.0512820512820513,0,0,0.128205128205128,0,0.102564102564103,0.769230769230769
results/uade.edu.ar,12,0.666666666666667,0,0,0,0.166666666666667,0,0.166666666666667,0.666666666666667
